start|end|text
2001.85|2003.35|It was Mac and Leona and I.
2003.47|2006.69|Bud was away to the convent.
2006.71|2007.84|Dad was there with us.
2009.86|2011.7|And Dad and I were hauling grain.
2011.78|2014.4|We had a big crop that year, and we were hauling grain.
2014.43|2015.31|There was no snow.
2015.33|2017.15|We were hauling with wagons all winter.
2018.87|2022.4|And he always complained that he wasn't feeling well.
2023.0|2027.4|I would go and load the grain after the chores was done in the morning.
2027.47|2033.01|I would load the grain, and then he and I would haul it to town.
2036.01|2037.0|Slow process.
2037.48|2040.22|A team of horses moving at about three miles an hour.
2040.26|2047.71|So it took you about three hours to make the trip, or more than that, four hours to make the trip to town and back.
2048.61|2050.17|And then it was chores time again.
2051.08|2052.12|We kept that up.
2052.22|2055.42|Finally, he said one day, "I'm going up to Griffin to see the doctor."
2056.95|2059.43|When he came home, I said, "What did the doctor say?"
2059.45|2063.31|"Oh, the doctor said, just a broken down old piece of machinery."
2065.31|2067.8|So he accepted that and kept on going.
2067.82|2075.3|And a couple of weeks later, he still wasn't feeling well, so he went to Kenmare, North Dakota, where there were some renowned doctors.
2077.24|2079.47|And he was gone.
2081.17|2085.65|a week, and we hadn't heard anything from him, or of him, I should say.
2086.3|2092.44|And finally we got a card that he had been admitted to the hospital as a patient.
2092.46|2096.15|And following that, the next day we got a phone call that somebody had better come down.
2096.21|2097.33|He's a pretty sick man.
2098.75|2100.41|So I caught the train that night.
2103.9|2106.06|I didn't have any money or anything.
2106.1|2108.97|I went to the banker, and the banker was a good friend of Dad's.
2109.65|2112.66|So he gave me money to make the trip.
2112.68|2119.63|When I got to Kenmare about two o'clock in the morning, well, I phoned the hospital and they said he was resting fine.
2120.67|2126.72|And the next morning when I got up and I went to the hospital and I got there, they said, "Your dad just passed away."
2128.74|2133.41|So there I was with a dead father and didn't know which way to turn.
2135.53|2138.82|So I phoned back up to Halbrite and talked to my Aunt Mary.
2140.26|2147.51|And she sort of directed me to let the relatives in Iowa know about her mother in California.
2149.8|2155.05|And by that time, she had worked her way up to Oregon, was staying with my sister Emma.
2157.15|2161.81|So we got a hold of her there, and I went back home.
2164.84|2168.26|We had the body shipped back to Halbrite for burial, and
2168.97|2197.39|mother,  mother got there by train it's funny how you could move around in those days. She'd come all the way from portland and we only held the funeral two days, I think. She was there for the funeral. And then I was in charge of the farm starting right then and there so that was in 1924 and uh
2197.71|2199.79|Mac and I run the farm.
2199.85|2200.71|Bud was there.
2201.31|2206.57|Leona was there, but she went to California that winter again, so we were alone with Mother.
2210.78|2214.02|'25, good crop.
2214.04|2216.02|'26, good crop.
2218.67|2225.89|'26, some of the boys came up from California, and they thought Mother was paying me too much money.
2226.77|2236.9|I had got $1,000 for the year, and the next year I was to get $1,200.
2238.68|2246.03|And I got on my high horse, and I said if they thought that was too much, well, let somebody else run the farm and I'd go my own way.
2246.37|2255.1|And I headed for Iowa with my cousin Norbert Hemmer, who was up for the harvest.
2257.93|2259.62|Brother Mac took over the farm.
2260.16|2262.1|That was the fall of '26.
2263.56|2265.64|We had really had a bumper crop that year.
2268.39|2275.82|But I went back down to Iowa, and then from there on, I started doing anything.
2275.84|2278.22|I didn't know where I was going or what I was going to do.
2278.24|2280.26|I had a few hundred dollars in my pocket.
2282.4|2285.11|I got down to Iowa to where I had a lot of relatives.
2285.17|2289.97|I'd been visiting down there two years before that, so I knew all my relatives.
2291.63|2296.88|And I visited around for a while.
2298.48|2302.14|Finally, one day, they had the rain, and it got all icy.
2303.07|2304.85|And I knew the blacksmith in town.
2304.89|2307.77|He needed some help.
2307.79|2309.59|He said, "Anybody know how to nail
2309.82|2310.79|shoe on a horse?"
2310.95|2315.31|I said, "No, I don't know how to nail a shoe on a horse, but I know how to trim their feet."
2316.69|2322.0|So he started me trimming up their feet, and he would put on the shoes.
2323.18|2325.34|And we got along.
2325.4|2327.0|He was paying me $4 a day.
2327.08|2327.48|I don't know.
2327.52|2329.11|I worked there about a week, I guess.
2329.35|2330.39|That was the end of that.
2331.69|2334.97|Ice melted, and everything went back to normal again.
2336.66|2344.19|And then I hung around until right after the first of the year, and a line gang came in town.
2344.27|2348.93|They were revamping or rebuilding power lines.
2349.99|2359.53|Restubbing is what it was, a restubbing job, putting a new stub in beside the old pole to keep it from breaking off.
2361.28|2367.32|And through a tip, one of the girls in the cafe said, if you're looking for a job, I heard the boss say he's going to fire a guy.
2368.33|2370.59|So I went and asked the boss for a job.
2370.61|2373.47|And I, yeah, he says come to work tomorrow morning.
2375.1|2376.2|So away I went.
2376.3|2379.08|And I knew nothing about what I was doing.
2381.36|2391.2|And I would have liked to about wore my hands out the first couple of days digging holes through frost.
2392.46|2398.39|The fourth day, I - all of a sudden I got the knack of it, and I got a hold of a set of better tools.
2398.97|2406.15|I dug as many holes as anybody the fourth day, and the fifth day I dug more holes than anybody, and I never looked back from there on.
2407.84|2417.6|I was getting thirty-five cents an hour, working nine hours a day, paying my own room and board, which you could get anyplace for a dollar a day.
2418.83|2421.61|So I was making about what, uh 3 times 20 -
2422.63|2427.7|making a little over $3 a day and paying $1 a day for room and board.
2428.1|2432.21|I had - In the meantime, I had bought a car, a Model T Ford, for about $350.
2432.29|2435.79|Good, reliable car.
2438.12|2441.18|And then away I go, and I followed the outfit.
2441.2|2451.26|They moved away from Worthington, where we had started, and one day the boss come along and said, we're moving across the state, down near Sioux City, Iowa.
2451.64|2452.34|He said, "Do you want to
2453.47|2454.37|go along with us?"
2455.43|2456.55|Well, I said, "I will."
2456.71|2458.79|Oh, in the meantime, he had come along one day.
2458.81|2463.14|He said, "Look", he said, "I put in for a raise for you for 40 cents an hour.
2464.08|2467.02|And they turned it down at the head office.
2468.1|2472.61|I'm going to plug enough time that you'll get 40 cents an hour."
2472.89|2473.95|He said, "I'll plug your time."
2475.15|2476.35|He said, "I like the way you work."
2478.56|2484.24|When to get back, well, I said, "Yeah, I'll go across to Iowa, but I don't think I should have to dig any more holes."
2484.3|2488.17|I said, "I can dig more holes than anybody you've got around here.
2488.19|2490.95|It's time I learned something else about the business."
2490.97|2492.35|Well, he said, "You won't have to."
2492.37|2503.04|He said, "Well, I'll start you out on other work that you get to familiarize yourself with the building of lines."
2503.06|2506.18|So when we got over to, it was Homer, Nebraska,
2506.96|2510.7|just south of Sioux City, Iowa, where we were working.
2512.43|2523.84|And there I started doing other things, framing cross arms and helping set poles and tamping poles and lining poles and putting on cross arms.
2523.94|2531.31|And pretty soon we started stringing wire, and I knew a little bit about climbing poles because I'd fix telephones at home.
2533.1|2541.21|So I started climbing poles, and that was the start of my career as a lineman.
2541.23|2550.68|This takes us into about the first of March, 1927.
2551.56|2553.08|And it was spring down there.
2553.18|2560.55|Spring broke up early, and there was no snow there by the first of March.
2560.57|2561.91|It was real mild weather.
2563.89|2572.31|And then one Sunday, I took a notion to drive up to see my brother Lorry up at Sioux Falls, South Dakota, which is about 150 miles away.
2572.36|2577.01|And when I get up there, I found him in a terrible shape.
2577.03|2582.36|He had sciatica, and he had lost his wife the year before, and he had eight kids.
2582.94|2585.12|The oldest girl was about 17.
2585.16|2592.57|And the oldest boy was about 13.
2594.17|2598.31|So, oh, he was in a terrible way.
2598.33|2599.39|He could hardly walk.
2599.79|2603.62|Didn't know how he was going to get his crop in or anything.
2603.64|2610.52|So I said, "I'll quit my job, and I'll come up and I'll put your crop in for you," I said.
2610.54|2621.23|When I went back, told the foreman I was going to quit, and I said, "I like this work, but I don't like the life that's with it."
2621.25|2622.56|I said, "You're sort of a,
2624.05|2627.98|a transient wherever you go.", I said, "You're never in one place very long."
2629.94|2637.43|And I said, "I think I better leave it right now and start doing something else."
2637.71|2639.79|He said, "You'll leave it now, but you'll be back."
2640.39|2642.2|He said, "I know you.
2642.26|2643.0|You're the type.
2643.04|2646.14|You'll be back."
2646.16|2650.47|So I went back up to Sioux Falls and
2651.32|2654.21|took over - took charge of my brother's farm.
2655.95|2657.75|So I'll just rest for a moment now.
2661.35|2671.84|Well, after a pause and taking a bit of a rest, I'll start in at my brother's farm.
2673.2|2675.43|Now remember, I'm 25 years old.
2676.09|2678.85|I'd run the home place for three years.
2680.69|2686.43|So I was pretty well prepared to take charge of almost anything that come along.
2686.45|2693.36|I had never worked on a corn farm, and this was strictly corn, cattle, and hogs.
2693.38|2699.13|So instead of driving a six or eight horse outfit here, you were driving a two or a four.
2700.39|2706.08|And with his direction, I got everything done.
2706.1|2710.64|I planted the corn and checked the corn when you planted
2710.98|2725.17|you have a wire that you string along and it trips every 36 inches it trips the corn into the ground but you have to keep that lined up that you can cultivate it both ways.
2725.17|2742.69|Everything went fine we got along good and had his crop all in the corn cultivated and everything going fine, and then July all of a sudden about the middle of July here comes a hail storm.
2742.69|2746.07|And it just knocked everything to pieces.
2749.06|2751.2|Well, he didn't know what to do.
2751.22|2752.94|It knocked the old crop down.
2753.04|2756.27|He had 40 acres of oats almost ready for the binder.
2760.17|2765.32|Well, I said, "We'll call in the neighbors and mow her down, stack her up."
